Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
2984,0,2,0.0,212.0,0.0,0.0,0.0,0.0,172.0,40.0,106.0,93.33809511662427,71045.5764075067,670.2412868632707,2984.0,0.0,2984.0,2984.0,0.0,0.0,0.0,0.0,0.0,2984.0,2984.0,0.0,2984.0,2984.0,0,0,0,0,0,16,0.0,670.2412868632707,40.0,172.0,84.0,76.2102355330306,5808.0,0,0,0,0,0,0,0,0,0.0,126.0,0.0,106.0,0,0,0,0,0,0,0,0,2,212,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
2154,0,2,0.0,121.0,0.0,0.0,0.0,0.0,90.0,31.0,60.5,41.71930009000631,56174.55896007428,928.5051067780872,2154.0,0.0,2154.0,2154.0,0.0,0.0,0.0,0.0,0.0,2154.0,2154.0,0.0,2154.0,2154.0,0,0,0,0,0,16,0.0,928.5051067780872,31.0,90.0,50.66666666666667,34.06366588218792,1160.3333333333337,0,0,0,0,0,0,0,0,0.0,76.0,0.0,60.5,0,0,0,0,0,0,0,0,2,121,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
2510,0,2,0.0,150.0,0.0,0.0,0.0,0.0,120.0,30.0,75.0,63.63961030678928,59760.9561752988,796.8127490039841,2510.0,0.0,2510.0,2510.0,0.0,0.0,0.0,0.0,0.0,2510.0,2510.0,0.0,2510.0,2510.0,0,0,0,0,0,16,0.0,796.8127490039841,30.0,120.0,60.0,51.96152422706632,2700.0,0,0,0,0,0,0,0,0,0.0,90.0,0.0,75.0,0,0,0,0,0,0,0,0,2,150,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
2538,0,2,0.0,182.0,0.0,0.0,0.0,0.0,139.0,43.0,91.0,67.88225099390856,71710.00788022066,788.0220646178093,2538.0,0.0,2538.0,2538.0,0.0,0.0,0.0,0.0,0.0,2538.0,2538.0,0.0,2538.0,2538.0,0,0,0,0,0,16,0.0,788.0220646178093,43.0,139.0,75.0,55.42562584220407,3072.0,0,0,0,0,0,0,0,0,0.0,112.5,0.0,91.0,0,0,0,0,0,0,0,0,2,182,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
2238,0,2,0.0,153.0,0.0,0.0,0.0,0.0,122.0,31.0,76.5,64.34671708797582,68364.61126005361,893.6550491510277,2238.0,0.0,2238.0,2238.0,0.0,0.0,0.0,0.0,0.0,2238.0,2238.0,0.0,2238.0,2238.0,0,0,0,0,0,16,0.0,893.6550491510277,31.0,122.0,61.33333333333333,52.53887449625594,2760.333333333333,0,0,0,0,0,0,0,0,0.0,92.0,0.0,76.5,0,0,0,0,0,0,0,0,2,153,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
3266,0,2,0.0,135.0,0.0,0.0,0.0,0.0,102.0,33.0,67.5,48.79036790187178,41334.96631965708,612.369871402327,3266.0,0.0,3266.0,3266.0,0.0,0.0,0.0,0.0,0.0,3266.0,3266.0,0.0,3266.0,3266.0,0,0,0,0,0,16,0.0,612.369871402327,33.0,102.0,56.0,39.83716857408418,1587.0,0,0,0,0,0,0,0,0,0.0,84.0,0.0,67.5,0,0,0,0,0,0,0,0,2,135,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
2302,0,2,0.0,152.0,0.0,0.0,0.0,0.0,118.0,34.0,76.0,59.39696961966999,66029.53953084275,868.8097306689835,2302.0,0.0,2302.0,2302.0,0.0,0.0,0.0,0.0,0.0,2302.0,2302.0,0.0,2302.0,2302.0,0,0,0,0,0,16,0.0,868.8097306689835,34.0,118.0,62.0,48.49742261192856,2352.0,0,0,0,0,0,0,0,0,0.0,93.0,0.0,76.0,0,0,0,0,0,0,0,0,2,152,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
21703,0,2,0.0,285.0,0.0,0.0,0.0,0.0,238.0,47.0,142.5,135.0573952066306,13131.825093305071,92.15315854950929,21703.0,0.0,21703.0,21703.0,0.0,0.0,0.0,0.0,0.0,21703.0,21703.0,0.0,21703.0,21703.0,0,0,0,0,0,16,0.0,92.15315854950929,47.0,238.0,110.66666666666666,110.27390141521852,12160.333333333332,0,0,0,0,0,0,0,0,0.0,166.0,0.0,142.5,0,0,0,0,0,0,0,0,2,285,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
21994,0,2,0.0,226.0,0.0,0.0,0.0,0.0,196.0,30.0,113.0,117.37972567696688,10275.529689915433,90.93389106119852,21994.0,0.0,21994.0,21994.0,0.0,0.0,0.0,0.0,0.0,21994.0,21994.0,0.0,21994.0,21994.0,0,0,0,0,0,16,0.0,90.93389106119852,30.0,196.0,85.33333333333334,95.84014468547788,9185.333333333334,0,0,0,0,0,0,0,0,0.0,128.0,0.0,113.0,0,0,0,0,0,0,0,0,2,226,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
3044685,3,1,525.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,229.90884114448625,1.3137648065399212,1014895.0,1375.7241729358395,1016236.0,1013487.0,2028449.0,1014224.5,1042.9825022501575,1014962.0,1013487.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,0.985323604904941,0.3284412016349803,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,218.75,175.0,175.0,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
3200,0,2,0.0,224.0,0.0,0.0,0.0,0.0,170.0,54.0,112.0,82.02438661763951,70000.0,625.0,3200.0,0.0,3200.0,3200.0,0.0,0.0,0.0,0.0,0.0,3200.0,3200.0,0.0,3200.0,3200.0,0,0,0,0,0,16,0.0,625.0,54.0,170.0,92.66666666666666,66.97263122599658,4485.333333333333,0,0,0,0,0,0,0,0,0.0,139.0,0.0,112.0,0,0,0,0,0,0,0,0,2,224,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
3039026,3,1,525.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,230.3369566433456,1.3162111808191177,1013008.6666666666,2844.140702098497,1015869.0,1010181.0,2026050.0,1013025.0,4022.0233713890825,1015869.0,1010181.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,0.9871583856143384,0.3290527952047794,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,218.75,175.0,175.0,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
2296,0,2,0.0,135.0,0.0,0.0,0.0,0.0,102.0,33.0,67.5,48.79036790187178,58797.90940766551,871.0801393728224,2296.0,0.0,2296.0,2296.0,0.0,0.0,0.0,0.0,0.0,2296.0,2296.0,0.0,2296.0,2296.0,0,0,0,0,0,16,0.0,871.0801393728224,33.0,102.0,56.0,39.83716857408418,1587.0,0,0,0,0,0,0,0,0,0.0,84.0,0.0,67.5,0,0,0,0,0,0,0,0,2,135,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
26464,0,2,0.0,262.0,0.0,0.0,0.0,0.0,184.0,78.0,131.0,74.95331880577403,9900.24183796856,75.57436517533252,26464.0,0.0,26464.0,26464.0,0.0,0.0,0.0,0.0,0.0,26464.0,26464.0,0.0,26464.0,26464.0,0,0,0,0,0,16,0.0,75.57436517533252,78.0,184.0,113.33333333333334,61.19912853410033,3745.3333333333335,0,0,0,0,0,0,0,0,0.0,170.0,0.0,131.0,0,0,0,0,0,0,0,0,2,262,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
21131,0,2,0.0,293.0,0.0,0.0,0.0,0.0,244.0,49.0,146.5,137.88582233137677,13865.884245894656,94.64767403341062,21131.0,0.0,21131.0,21131.0,0.0,0.0,0.0,0.0,0.0,21131.0,21131.0,0.0,21131.0,21131.0,0,0,0,0,0,16,0.0,94.64767403341062,49.0,244.0,114.0,112.58330249197702,12675.0,0,0,0,0,0,0,0,0,0.0,171.0,0.0,146.5,0,0,0,0,0,0,0,0,2,293,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
119312144,635,1000,40843.0,1070670.0,616.0,45.0,64.3196850393701,32.967819696597005,1229.0,45.0,1070.669999999999,389.5513128271105,9316.008938704512,13.703550579059243,73018.44798041623,291132.55870111915,2496442.0,0.0,119253980.0,188097.76025236584,450749.2337028312,2516311.0,21.0,119311772.0,119431.2032032032,380722.6955180829,2496442.0,0.0,0,0,0,0,5080,8000,5.322174078105578,8.381376500953666,45.0,1229.0,679.470048899756,577.8538134194696,333915.0296834231,0,0,0,0,0,0,0,0,1.0,679.885626911315,64.31968503937009,1070.67,0,0,0,0,0,0,635,40843,1000,1070670,-1,-1,635,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
20232,0,2,0.0,155.0,0.0,0.0,0.0,0.0,125.0,30.0,77.5,67.17514421272202,7661.130881771451,98.8533017002768,20232.0,0.0,20232.0,20232.0,0.0,0.0,0.0,0.0,0.0,20232.0,20232.0,0.0,20232.0,20232.0,0,0,0,0,0,16,0.0,98.8533017002768,30.0,125.0,61.66666666666667,54.84827557301445,3008.333333333333,0,0,0,0,0,0,0,0,0.0,92.5,0.0,77.5,0,0,0,0,0,0,0,0,2,155,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
2851,0,2,0.0,137.0,0.0,0.0,0.0,0.0,102.0,35.0,68.5,47.37615433949868,48053.31462644687,701.5082427218521,2851.0,0.0,2851.0,2851.0,0.0,0.0,0.0,0.0,0.0,2851.0,2851.0,0.0,2851.0,2851.0,0,0,0,0,0,16,0.0,701.5082427218521,35.0,102.0,57.33333333333333,38.68246803570492,1496.3333333333333,0,0,0,0,0,0,0,0,0.0,86.0,0.0,68.5,0,0,0,0,0,0,0,0,2,137,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
3153,0,2,0.0,124.0,0.0,0.0,0.0,0.0,70.0,54.0,62.0,11.31370849898476,39327.62448461782,634.3165239454488,3153.0,0.0,3153.0,3153.0,0.0,0.0,0.0,0.0,0.0,3153.0,3153.0,0.0,3153.0,3153.0,0,0,0,0,0,16,0.0,634.3165239454488,54.0,70.0,59.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,89.0,0.0,62.0,0,0,0,0,0,0,0,0,2,124,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
119566887,605,975,42157.0,1073341.0,112.0,64.0,69.6809917355372,12.204346704556984,1265.0,64.0,1100.8625641025656,405.62672321587473,9329.489359374222,13.21436092920944,75723.17099430022,373321.7007960287,2626403.0,-6.0,119533117.0,197902.51158940405,584133.1095625085,2656344.0,19.0,119566206.0,122757.91170431187,482678.9701345381,2663367.0,0.0,0,0,0,0,4840,7800,5.059929343146653,8.154431586062787,64.0,1265.0,705.6356736242882,594.1071058809453,352963.25325823267,0,0,0,0,0,0,0,0,1.0,706.0822784810126,69.68099173553719,1100.8625641025642,0,0,0,0,0,0,605,42157,975,1073341,-1,-1,605,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
2026,0,2,0.0,86.0,0.0,0.0,0.0,0.0,51.0,35.0,43.0,11.31370849898476,42448.17374136229,987.166831194472,2026.0,0.0,2026.0,2026.0,0.0,0.0,0.0,0.0,0.0,2026.0,2026.0,0.0,2026.0,2026.0,0,0,0,0,0,16,0.0,987.166831194472,35.0,51.0,40.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,60.5,0.0,43.0,0,0,0,0,0,0,0,0,2,86,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
15549,0,2,0.0,116.0,0.0,0.0,0.0,0.0,96.0,20.0,58.0,53.74011537017761,7460.286835166248,128.62563508907326,15549.0,0.0,15549.0,15549.0,0.0,0.0,0.0,0.0,0.0,15549.0,15549.0,0.0,15549.0,15549.0,0,0,0,0,0,16,0.0,128.62563508907326,20.0,96.0,45.33333333333333,43.878620458411554,1925.3333333333333,0,0,0,0,0,0,0,0,0.0,68.0,0.0,58.0,0,0,0,0,0,0,0,0,2,116,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
2373,0,2,0.0,96.0,0.0,0.0,0.0,0.0,56.0,40.0,48.0,11.31370849898476,40455.1201011378,842.8150021070375,2373.0,0.0,2373.0,2373.0,0.0,0.0,0.0,0.0,0.0,2373.0,2373.0,0.0,2373.0,2373.0,0,0,0,0,0,16,0.0,842.8150021070375,40.0,56.0,45.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,68.0,0.0,48.0,0,0,0,0,0,0,0,0,2,96,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
3730,0,2,0.0,159.0,0.0,0.0,0.0,0.0,125.0,34.0,79.5,64.34671708797582,42627.34584450402,536.1930294906166,3730.0,0.0,3730.0,3730.0,0.0,0.0,0.0,0.0,0.0,3730.0,3730.0,0.0,3730.0,3730.0,0,0,0,0,0,16,0.0,536.1930294906166,34.0,125.0,64.33333333333333,52.53887449625594,2760.333333333333,0,0,0,0,0,0,0,0,0.0,96.5,0.0,79.5,0,0,0,0,0,0,0,0,2,159,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
38482,0,2,0.0,290.0,0.0,0.0,0.0,0.0,259.0,31.0,145.0,161.22034611053283,7535.990852866274,51.972350709422585,38482.0,0.0,38482.0,38482.0,0.0,0.0,0.0,0.0,0.0,38482.0,38482.0,0.0,38482.0,38482.0,0,0,0,0,0,16,0.0,51.972350709422585,31.0,259.0,107.0,131.63586137523467,17328.0,0,0,0,0,0,0,0,0,0.0,160.5,0.0,145.0,0,0,0,0,0,0,0,0,2,290,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
2129,0,2,0.0,159.0,0.0,0.0,0.0,0.0,125.0,34.0,79.5,64.34671708797582,74682.94974166276,939.408172851104,2129.0,0.0,2129.0,2129.0,0.0,0.0,0.0,0.0,0.0,2129.0,2129.0,0.0,2129.0,2129.0,0,0,0,0,0,16,0.0,939.408172851104,34.0,125.0,64.33333333333333,52.53887449625594,2760.333333333333,0,0,0,0,0,0,0,0,0.0,96.5,0.0,79.5,0,0,0,0,0,0,0,0,2,159,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
19898,0,2,0.0,169.0,0.0,0.0,0.0,0.0,130.0,39.0,84.5,64.34671708797582,8493.315911146849,100.5126143330988,19898.0,0.0,19898.0,19898.0,0.0,0.0,0.0,0.0,0.0,19898.0,19898.0,0.0,19898.0,19898.0,0,0,0,0,0,16,0.0,100.5126143330988,39.0,130.0,69.33333333333333,52.53887449625594,2760.333333333333,0,0,0,0,0,0,0,0,0.0,104.0,0.0,84.5,0,0,0,0,0,0,0,0,2,169,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
3048,0,2,0.0,214.0,0.0,0.0,0.0,0.0,184.0,30.0,107.0,108.89444430272832,70209.97375328084,656.1679790026246,3048.0,0.0,3048.0,3048.0,0.0,0.0,0.0,0.0,0.0,3048.0,3048.0,0.0,3048.0,3048.0,0,0,0,0,0,16,0.0,656.1679790026246,30.0,184.0,81.33333333333334,88.91194145520237,7905.333333333334,0,0,0,0,0,0,0,0,0.0,122.0,0.0,107.0,0,0,0,0,0,0,0,0,2,214,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
5653,0,2,0.0,165.0,0.0,0.0,0.0,0.0,128.0,37.0,82.5,64.34671708797582,29188.04174774456,353.7944454272068,5653.0,0.0,5653.0,5653.0,0.0,0.0,0.0,0.0,0.0,5653.0,5653.0,0.0,5653.0,5653.0,0,0,0,0,0,16,0.0,353.7944454272068,37.0,128.0,67.33333333333333,52.53887449625594,2760.333333333333,0,0,0,0,0,0,0,0,0.0,101.0,0.0,82.5,0,0,0,0,0,0,0,0,2,165,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
2420,0,2,0.0,214.0,0.0,0.0,0.0,0.0,184.0,30.0,107.0,108.89444430272832,88429.7520661157,826.4462809917355,2420.0,0.0,2420.0,2420.0,0.0,0.0,0.0,0.0,0.0,2420.0,2420.0,0.0,2420.0,2420.0,0,0,0,0,0,16,0.0,826.4462809917355,30.0,184.0,81.33333333333334,88.91194145520237,7905.333333333334,0,0,0,0,0,0,0,0,0.0,122.0,0.0,107.0,0,0,0,0,0,0,0,0,2,214,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
3404,0,2,0.0,159.0,0.0,0.0,0.0,0.0,125.0,34.0,79.5,64.34671708797582,46709.75323149237,587.5440658049354,3404.0,0.0,3404.0,3404.0,0.0,0.0,0.0,0.0,0.0,3404.0,3404.0,0.0,3404.0,3404.0,0,0,0,0,0,16,0.0,587.5440658049354,34.0,125.0,64.33333333333333,52.53887449625594,2760.333333333333,0,0,0,0,0,0,0,0,0.0,96.5,0.0,79.5,0,0,0,0,0,0,0,0,2,159,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
2924,0,2,0.0,165.0,0.0,0.0,0.0,0.0,128.0,37.0,82.5,64.34671708797582,56429.54856361149,683.9945280437756,2924.0,0.0,2924.0,2924.0,0.0,0.0,0.0,0.0,0.0,2924.0,2924.0,0.0,2924.0,2924.0,0,0,0,0,0,16,0.0,683.9945280437756,37.0,128.0,67.33333333333333,52.53887449625594,2760.333333333333,0,0,0,0,0,0,0,0,0.0,101.0,0.0,82.5,0,0,0,0,0,0,0,0,2,165,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
1800337,29,1,2900.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,1666.3546880389615,16.663546880389614,62080.58620689655,2362.050615116955,63875.0,50260.0,1750077.0,62502.75000000001,652.7277593130063,63875.0,61080.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,232,8,16.10809531770996,0.5554515626796538,100.0,100.0,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.33333333333331,100.0,100.0,0,0,0,0,0,0,29,2900,1,100,-1,-1,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
16359,0,2,0.0,135.0,0.0,0.0,0.0,0.0,102.0,33.0,67.5,48.79036790187178,8252.33816247937,122.25686166636105,16359.0,0.0,16359.0,16359.0,0.0,0.0,0.0,0.0,0.0,16359.0,16359.0,0.0,16359.0,16359.0,0,0,0,0,0,16,0.0,122.25686166636105,33.0,102.0,56.0,39.83716857408418,1587.0,0,0,0,0,0,0,0,0,0.0,84.0,0.0,67.5,0,0,0,0,0,0,0,0,2,135,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
124408,0,2,0.0,248.0,0.0,0.0,0.0,0.0,218.0,30.0,124.0,132.93607486307093,1993.4409362741944,16.076136582856407,124408.0,0.0,124408.0,124408.0,0.0,0.0,0.0,0.0,0.0,124408.0,124408.0,0.0,124408.0,124408.0,0,0,0,0,0,16,0.0,16.076136582856407,30.0,218.0,92.66666666666666,108.54185060764964,11781.333333333332,0,0,0,0,0,0,0,0,0.0,139.0,0.0,124.0,0,0,0,0,0,0,0,0,2,248,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
20998,0,2,0.0,76.0,0.0,0.0,0.0,0.0,56.0,20.0,38.0,25.45584412271571,3619.392323078389,95.2471663967997,20998.0,0.0,20998.0,20998.0,0.0,0.0,0.0,0.0,0.0,20998.0,20998.0,0.0,20998.0,20998.0,0,0,0,0,0,16,0.0,95.2471663967997,20.0,56.0,32.0,20.784609690826528,432.0,0,0,0,0,0,0,0,0,0.0,48.0,0.0,38.0,0,0,0,0,0,0,0,0,2,76,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
8784,0,2,0.0,137.0,0.0,0.0,0.0,0.0,99.0,38.0,68.5,43.1335136523794,15596.539162112933,227.6867030965392,8784.0,0.0,8784.0,8784.0,0.0,0.0,0.0,0.0,0.0,8784.0,8784.0,0.0,8784.0,8784.0,0,0,0,0,0,16,0.0,227.6867030965392,38.0,99.0,58.33333333333333,35.21836642056717,1240.3333333333333,0,0,0,0,0,0,0,0,0.0,87.5,0.0,68.5,0,0,0,0,0,0,0,0,2,137,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
2869,0,2,0.0,148.0,0.0,0.0,0.0,0.0,105.0,43.0,74.0,43.840620433565945,51585.91843848031,697.1070059254096,2869.0,0.0,2869.0,2869.0,0.0,0.0,0.0,0.0,0.0,2869.0,2869.0,0.0,2869.0,2869.0,0,0,0,0,0,16,0.0,697.1070059254096,43.0,105.0,63.66666666666667,35.7957166897568,1281.3333333333337,0,0,0,0,0,0,0,0,0.0,95.5,0.0,74.0,0,0,0,0,0,0,0,0,2,148,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
22953,0,2,0.0,285.0,0.0,0.0,0.0,0.0,238.0,47.0,142.5,135.0573952066306,12416.677558489086,87.13457935781814,22953.0,0.0,22953.0,22953.0,0.0,0.0,0.0,0.0,0.0,22953.0,22953.0,0.0,22953.0,22953.0,0,0,0,0,0,16,0.0,87.13457935781814,47.0,238.0,110.66666666666666,110.27390141521852,12160.333333333332,0,0,0,0,0,0,0,0,0.0,166.0,0.0,142.5,0,0,0,0,0,0,0,0,2,285,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
95071743,635,1012,45313.0,1123578.0,644.0,39.0,71.35905511811023,25.90288022890716,1265.0,39.0,1110.254940711463,395.8074198091298,12294.830862625502,17.32375938453132,57759.260631834746,338031.25973699463,2627450.0,-1.0,95039325.0,149904.29810725545,533142.3440193556,2627450.0,20.0,95071123.0,94036.71909000992,436982.141143578,2789157.0,0.0,0,0,0,0,5080,8096,6.679166490089489,10.644592894441832,39.0,1265.0,709.3464805825249,593.5742225845147,352330.357716811,0,0,0,0,0,0,0,0,1.0,709.7771706132362,71.35905511811023,1110.2549407114625,0,0,0,0,0,0,635,45313,1012,1123578,-1,-1,635,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
4899,0,2,0.0,121.0,0.0,0.0,0.0,0.0,90.0,31.0,60.5,41.71930009000631,24698.918146560525,408.2465809348847,4899.0,0.0,4899.0,4899.0,0.0,0.0,0.0,0.0,0.0,4899.0,4899.0,0.0,4899.0,4899.0,0,0,0,0,0,16,0.0,408.2465809348847,31.0,90.0,50.66666666666667,34.06366588218792,1160.3333333333337,0,0,0,0,0,0,0,0,0.0,76.0,0.0,60.5,0,0,0,0,0,0,0,0,2,121,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
3024029,3,1,525.0,175.0,175.0,175.0,175.0,0.0,175.0,175.0,175.0,0.0,231.47926160761023,1.3227386377577728,1008009.6666666666,2522.8322047519005,1010398.0,1005371.0,2018658.0,1009329.0,1511.7942981768383,1010398.0,1008260.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,8,0.9920539783183296,0.3306846594394432,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,218.75,175.0,175.0,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
119963400,608,1041,38874.0,1118606.0,617.0,45.0,63.93750000000002,33.74498864496911,1229.0,45.0,1074.5494716618616,385.7170317212048,9648.609492561898,13.74585915370855,72793.32524271829,313042.59820725763,2456021.0,0.0,119909615.0,197544.67051070856,498249.83561811154,2463264.0,21.0,119762745.0,115156.485576923,394243.9672900872,2470027.0,0.0,0,0,0,0,4864,8328,5.068212471470465,8.677646682238084,45.0,1229.0,701.5636363636363,576.3674634220428,332199.45289155986,0,0,0,0,0,0,0,0,1.0,701.9890842935113,63.9375,1074.5494716618637,0,0,0,0,0,0,608,38874,1041,1118606,-1,-1,608,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
21009,0,2,0.0,122.0,0.0,0.0,0.0,0.0,69.0,53.0,61.0,11.31370849898476,5807.035080203722,95.19729639678232,21009.0,0.0,21009.0,21009.0,0.0,0.0,0.0,0.0,0.0,21009.0,21009.0,0.0,21009.0,21009.0,0,0,0,0,0,16,0.0,95.19729639678232,53.0,69.0,58.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,0.0,87.5,0.0,61.0,0,0,0,0,0,0,0,0,2,122,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
3817,0,2,0.0,212.0,0.0,0.0,0.0,0.0,172.0,40.0,106.0,93.33809511662427,55541.00078595756,523.9717055279015,3817.0,0.0,3817.0,3817.0,0.0,0.0,0.0,0.0,0.0,3817.0,3817.0,0.0,3817.0,3817.0,0,0,0,0,0,16,0.0,523.9717055279015,40.0,172.0,84.0,76.2102355330306,5808.0,0,0,0,0,0,0,0,0,0.0,126.0,0.0,106.0,0,0,0,0,0,0,0,0,2,212,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Scan
